nr,name,jahr,studierende_insg
07111,"Koblenz, Stadt",2015,125.4
07111,"Koblenz, Stadt",2016,128.2
07111,"Koblenz, Stadt",2017,133.8
07131,Ahrweiler,1995,0
07131,Ahrweiler,1996,0
07131,Ahrweiler,1997,0
07131,Ahrweiler,1998,0.9
07131,Ahrweiler,1999,2.4
07131,Ahrweiler,2000,4.6
07131,Ahrweiler,2001,7.6
07131,Ahrweiler,2002,10.3
07131,Ahrweiler,2003,12.6
07131,Ahrweiler,2004,16
07131,Ahrweiler,2005,18.3
07131,Ahrweiler,2006,19.5
07131,Ahrweiler,2007,20.3
07131,Ahrweiler,2008,21.1
07131,Ahrweiler,2009,20.7
07131,Ahrweiler,2010,21.2
07131,Ahrweiler,2011,20.5
07131,Ahrweiler,2012,21
07131,Ahrweiler,2013,21.5
07131,Ahrweiler,2014,22.3
07131,Ahrweiler,2015,22.6
07131,Ahrweiler,2016,22.1
07131,Ahrweiler,2017,22.6
07132,Altenkirchen (Westerwald),1995,0
07132,Altenkirchen (Westerwald),1996,0
07132,Altenkirchen (Westerwald),1997,0
07132,Altenkirchen (Westerwald),1998,0
07132,Altenkirchen (Westerwald),1999,0
07132,Altenkirchen (Westerwald),2000,0
07132,Altenkirchen (Westerwald),2001,0
07132,Altenkirchen (Westerwald),2002,0
07132,Altenkirchen (Westerwald),2003,0
07132,Altenkirchen (Westerwald),2004,0
07132,Altenkirchen (Westerwald),2005,0
07132,Altenkirchen (Westerwald),2006,0
07132,Altenkirchen (Westerwald),2007,0
07132,Altenkirchen (Westerwald),2008,0
07132,Altenkirchen (Westerwald),2009,0
07132,Altenkirchen (Westerwald),2010,0
07132,Altenkirchen (Westerwald),2011,0
07132,Altenkirchen (Westerwald),2012,0
07132,Altenkirchen (Westerwald),2013,0
07132,Altenkirchen (Westerwald),2014,0
07132,Altenkirchen (Westerwald),2015,0
07132,Altenkirchen (Westerwald),2016,0
07132,Altenkirchen (Westerwald),2017,0
07133,Bad Kreuznach,1995,0
07133,Bad Kreuznach,1996,0
07133,Bad Kreuznach,1997,0
07133,Bad Kreuznach,1998,0
07133,Bad Kreuznach,1999,0
07133,Bad Kreuznach,2000,0
07133,Bad Kreuznach,2001,0
07133,Bad Kreuznach,2002,0
07133,Bad Kreuznach,2003,0
07133,Bad Kreuznach,2004,0
07133,Bad Kreuznach,2005,0
07133,Bad Kreuznach,2006,0
07133,Bad Kreuznach,2007,0
07133,Bad Kreuznach,2008,0
07133,Bad Kreuznach,2009,0
07133,Bad Kreuznach,2010,0
07133,Bad Kreuznach,2011,0
07133,Bad Kreuznach,2012,0
07133,Bad Kreuznach,2013,0
07133,Bad Kreuznach,2014,0
07133,Bad Kreuznach,2015,0
07133,Bad Kreuznach,2016,0
07133,Bad Kreuznach,2017,0
07134,Birkenfeld,1995,0.8
07134,Birkenfeld,1996,6.8
07134,Birkenfeld,1997,7.8
07134,Birkenfeld,1998,9.5
07134,Birkenfeld,1999,10.8
07134,Birkenfeld,2000,12.6
07134,Birkenfeld,2001,12.7
07134,Birkenfeld,2002,15.4
07134,Birkenfeld,2003,19.2
07134,Birkenfeld,2004,21.9
07134,Birkenfeld,2005,23.9
07134,Birkenfeld,2006,25
07134,Birkenfeld,2007,25.6
07134,Birkenfeld,2008,27.1
07134,Birkenfeld,2009,27.3
07134,Birkenfeld,2010,27.7
07134,Birkenfeld,2011,30.6
07134,Birkenfeld,2012,31.8
07134,Birkenfeld,2013,34
07134,Birkenfeld,2014,33.3
07134,Birkenfeld,2015,31.9
07134,Birkenfeld,2016,30.7
07134,Birkenfeld,2017,28.9
07135,Cochem-Zell,1995,0
07135,Cochem-Zell,1996,0
07135,Cochem-Zell,1997,0
07135,Cochem-Zell,1998,0
07135,Cochem-Zell,1999,0
07135,Cochem-Zell,2000,0
07135,Cochem-Zell,2001,0
07135,Cochem-Zell,2002,0
07135,Cochem-Zell,2003,0
07135,Cochem-Zell,2004,0
07135,Cochem-Zell,2005,0
07135,Cochem-Zell,2006,0
07135,Cochem-Zell,2007,0
07135,Cochem-Zell,2008,0
07135,Cochem-Zell,2009,0
07135,Cochem-Zell,2010,0
07135,Cochem-Zell,2011,0
07135,Cochem-Zell,2012,0
07135,Cochem-Zell,2013,0
07135,Cochem-Zell,2014,0
07135,Cochem-Zell,2015,0
07135,Cochem-Zell,2016,0
07135,Cochem-Zell,2017,0
07137,Mayen-Koblenz,1995,7.8
07137,Mayen-Koblenz,1996,8
07137,Mayen-Koblenz,1997,8.2
07137,Mayen-Koblenz,1998,8.6
07137,Mayen-Koblenz,1999,8.1
07137,Mayen-Koblenz,2000,8.5
07137,Mayen-Koblenz,2001,8.8
07137,Mayen-Koblenz,2002,9.6
07137,Mayen-Koblenz,2003,9.3
07137,Mayen-Koblenz,2004,9.1
07137,Mayen-Koblenz,2005,8.6
07137,Mayen-Koblenz,2006,9.1
07137,Mayen-Koblenz,2007,9.5
07137,Mayen-Koblenz,2008,9.7
07137,Mayen-Koblenz,2009,11
07137,Mayen-Koblenz,2010,6.9
07137,Mayen-Koblenz,2011,7.5
07137,Mayen-Koblenz,2012,8.7
07137,Mayen-Koblenz,2013,8.9
07137,Mayen-Koblenz,2014,8.9
07137,Mayen-Koblenz,2015,9.7
07137,Mayen-Koblenz,2016,10.2
07137,Mayen-Koblenz,2017,10.8
07138,Neuwied,1995,0
07138,Neuwied,1996,0
07138,Neuwied,1997,0
07138,Neuwied,1998,0
07138,Neuwied,1999,0
07138,Neuwied,2000,0
07138,Neuwied,2001,0
07138,Neuwied,2002,0
07138,Neuwied,2003,0
07138,Neuwied,2004,0
07138,Neuwied,2005,0
07138,Neuwied,2006,0
07138,Neuwied,2007,0
07138,Neuwied,2008,0
07138,Neuwied,2009,0
07138,Neuwied,2010,0
07138,Neuwied,2011,0
07138,Neuwied,2012,0
07138,Neuwied,2013,0
07138,Neuwied,2014,0
07138,Neuwied,2015,0
07138,Neuwied,2016,0
07138,Neuwied,2017,0
07140,Rhein-Hunsrück-Kreis,1995,0
07140,Rhein-Hunsrück-Kreis,1996,0
07140,Rhein-Hunsrück-Kreis,1997,0
07140,Rhein-Hunsrück-Kreis,1998,0
07140,Rhein-Hunsrück-Kreis,1999,0
07140,Rhein-Hunsrück-Kreis,2000,0
07140,Rhein-Hunsrück-Kreis,2001,0
07140,Rhein-Hunsrück-Kreis,2002,0
07140,Rhein-Hunsrück-Kreis,2003,0
07140,Rhein-Hunsrück-Kreis,2004,0
07140,Rhein-Hunsrück-Kreis,2005,0
07140,Rhein-Hunsrück-Kreis,2006,0
07140,Rhein-Hunsrück-Kreis,2007,0
07140,Rhein-Hunsrück-Kreis,2008,0
07140,Rhein-Hunsrück-Kreis,2009,0
07140,Rhein-Hunsrück-Kreis,2010,9.8
07140,Rhein-Hunsrück-Kreis,2011,10
07140,Rhein-Hunsrück-Kreis,2012,10.1
07140,Rhein-Hunsrück-Kreis,2013,11.2
07140,Rhein-Hunsrück-Kreis,2014,11.7
07140,Rhein-Hunsrück-Kreis,2015,13
07140,Rhein-Hunsrück-Kreis,2016,13.5
07140,Rhein-Hunsrück-Kreis,2017,14.2
07141,Rhein-Lahn-Kreis,1995,0
07141,Rhein-Lahn-Kreis,1996,0
07141,Rhein-Lahn-Kreis,1997,0
07141,Rhein-Lahn-Kreis,1998,0
07141,Rhein-Lahn-Kreis,1999,0
07141,Rhein-Lahn-Kreis,2000,0
07141,Rhein-Lahn-Kreis,2001,0
07141,Rhein-Lahn-Kreis,2002,0
07141,Rhein-Lahn-Kreis,2003,0
07141,Rhein-Lahn-Kreis,2004,0
07141,Rhein-Lahn-Kreis,2005,0
07141,Rhein-Lahn-Kreis,2006,0
07141,Rhein-Lahn-Kreis,2007,0
07141,Rhein-Lahn-Kreis,2008,0
07141,Rhein-Lahn-Kreis,2009,0
07141,Rhein-Lahn-Kreis,2010,0
07141,Rhein-Lahn-Kreis,2011,0
07141,Rhein-Lahn-Kreis,2012,0
07141,Rhein-Lahn-Kreis,2013,0
07141,Rhein-Lahn-Kreis,2014,0
07141,Rhein-Lahn-Kreis,2015,0
07141,Rhein-Lahn-Kreis,2016,0
07141,Rhein-Lahn-Kreis,2017,0
07143,Westerwaldkreis,1995,1.9
07143,Westerwaldkreis,1996,1.6
07143,Westerwaldkreis,1997,1.7
07143,Westerwaldkreis,1998,1.9
07143,Westerwaldkreis,1999,1.9
07143,Westerwaldkreis,2000,2
07143,Westerwaldkreis,2001,2
07143,Westerwaldkreis,2002,2.1
07143,Westerwaldkreis,2003,1.9
07143,Westerwaldkreis,2004,1.6
07143,Westerwaldkreis,2005,1.4
07143,Westerwaldkreis,2006,1.5
07143,Westerwaldkreis,2007,1.7
07143,Westerwaldkreis,2008,1.9
07143,Westerwaldkreis,2009,2
07143,Westerwaldkreis,2010,2.3
07143,Westerwaldkreis,2011,2.3
07143,Westerwaldkreis,2012,2.4
07143,Westerwaldkreis,2013,2.6
07143,Westerwaldkreis,2014,2.7
07143,Westerwaldkreis,2015,2.6
07143,Westerwaldkreis,2016,2.6
07143,Westerwaldkreis,2017,2.7
07211,"Trier, Stadt",1995,152.9
07211,"Trier, Stadt",1996,150.7
07211,"Trier, Stadt",1997,148.1
07211,"Trier, Stadt",1998,143.9
07211,"Trier, Stadt",1999,141.8
07211,"Trier, Stadt",2000,142.9
07211,"Trier, Stadt",2001,147
07211,"Trier, Stadt",2002,157.9
07211,"Trier, Stadt",2003,166.1
07211,"Trier, Stadt",2004,169.5
07211,"Trier, Stadt",2005,174.4
07211,"Trier, Stadt",2006,172.1
07211,"Trier, Stadt",2007,172.5
07211,"Trier, Stadt",2008,177.5
07211,"Trier, Stadt",2009,178.6
07211,"Trier, Stadt",2010,182.2
07211,"Trier, Stadt",2011,188.1
07211,"Trier, Stadt",2012,189.6
07211,"Trier, Stadt",2013,189.3
07211,"Trier, Stadt",2014,183.8
07211,"Trier, Stadt",2015,166.8
07211,"Trier, Stadt",2016,170.9
07211,"Trier, Stadt",2017,164.9
07231,Bernkastel-Wittlich,1995,0
07231,Bernkastel-Wittlich,1996,0
07231,Bernkastel-Wittlich,1997,0
07231,Bernkastel-Wittlich,1998,0
07231,Bernkastel-Wittlich,1999,0
07231,Bernkastel-Wittlich,2000,0
07231,Bernkastel-Wittlich,2001,0
07231,Bernkastel-Wittlich,2002,0
07231,Bernkastel-Wittlich,2003,0
07231,Bernkastel-Wittlich,2004,0
07231,Bernkastel-Wittlich,2005,0
07231,Bernkastel-Wittlich,2006,0
07231,Bernkastel-Wittlich,2007,0
07231,Bernkastel-Wittlich,2008,0
07231,Bernkastel-Wittlich,2009,0
07231,Bernkastel-Wittlich,2010,0
07231,Bernkastel-Wittlich,2011,0
07231,Bernkastel-Wittlich,2012,0
07231,Bernkastel-Wittlich,2013,0
07231,Bernkastel-Wittlich,2014,0
07231,Bernkastel-Wittlich,2015,0.3
07231,Bernkastel-Wittlich,2016,0.5
07231,Bernkastel-Wittlich,2017,0.8
07232,Eifelkreis Bitburg-Prüm,1995,0
07232,Eifelkreis Bitburg-Prüm,1996,0
07232,Eifelkreis Bitburg-Prüm,1997,0
07232,Eifelkreis Bitburg-Prüm,1998,0
07232,Eifelkreis Bitburg-Prüm,1999,0
07232,Eifelkreis Bitburg-Prüm,2000,0
07232,Eifelkreis Bitburg-Prüm,2001,0
07232,Eifelkreis Bitburg-Prüm,2002,0
07232,Eifelkreis Bitburg-Prüm,2003,0
07232,Eifelkreis Bitburg-Prüm,2004,0
07232,Eifelkreis Bitburg-Prüm,2005,0
07232,Eifelkreis Bitburg-Prüm,2006,0
07232,Eifelkreis Bitburg-Prüm,2007,0
07232,Eifelkreis Bitburg-Prüm,2008,0
07232,Eifelkreis Bitburg-Prüm,2009,0
07232,Eifelkreis Bitburg-Prüm,2010,0
07232,Eifelkreis Bitburg-Prüm,2011,0
07232,Eifelkreis Bitburg-Prüm,2012,0
07232,Eifelkreis Bitburg-Prüm,2013,0
07232,Eifelkreis Bitburg-Prüm,2014,0
07232,Eifelkreis Bitburg-Prüm,2015,0
07232,Eifelkreis Bitburg-Prüm,2016,0
07232,Eifelkreis Bitburg-Prüm,2017,0
07233,Vulkaneifel,1995,0
07233,Vulkaneifel,1996,0
07233,Vulkaneifel,1997,0
07233,Vulkaneifel,1998,0
07233,Vulkaneifel,1999,0
07233,Vulkaneifel,2000,0
07233,Vulkaneifel,2001,0
07233,Vulkaneifel,2002,0
07233,Vulkaneifel,2003,0
07233,Vulkaneifel,2004,0
07233,Vulkaneifel,2005,0
07233,Vulkaneifel,2006,0
07233,Vulkaneifel,2007,0
07233,Vulkaneifel,2008,0
07233,Vulkaneifel,2009,0
07233,Vulkaneifel,2010,0
07233,Vulkaneifel,2011,0
07233,Vulkaneifel,2012,0
07233,Vulkaneifel,2013,0
07233,Vulkaneifel,2014,0
07233,Vulkaneifel,2015,0
07233,Vulkaneifel,2016,0
07233,Vulkaneifel,2017,0
07235,Trier-Saarburg,1995,0
07235,Trier-Saarburg,1996,0
07235,Trier-Saarburg,1997,0
07235,Trier-Saarburg,1998,0
07235,Trier-Saarburg,1999,0
07235,Trier-Saarburg,2000,0
07235,Trier-Saarburg,2001,0
07235,Trier-Saarburg,2002,0
07235,Trier-Saarburg,2003,0
07235,Trier-Saarburg,2004,0
07235,Trier-Saarburg,2005,0
07235,Trier-Saarburg,2006,0
07235,Trier-Saarburg,2007,0
07235,Trier-Saarburg,2008,0
07235,Trier-Saarburg,2009,0
07235,Trier-Saarburg,2010,0
07235,Trier-Saarburg,2011,0
07235,Trier-Saarburg,2012,0
07235,Trier-Saarburg,2013,0
07235,Trier-Saarburg,2014,0
07235,Trier-Saarburg,2015,0
07235,Trier-Saarburg,2016,0
07235,Trier-Saarburg,2017,0
07311,"Frankenthal (Pfalz), Stadt",1995,0
07311,"Frankenthal (Pfalz), Stadt",1996,0
07311,"Frankenthal (Pfalz), Stadt",1997,0
07311,"Frankenthal (Pfalz), Stadt",1998,0
07311,"Frankenthal (Pfalz), Stadt",1999,0
07311,"Frankenthal (Pfalz), Stadt",2000,0
07311,"Frankenthal (Pfalz), Stadt",2001,0
07311,"Frankenthal (Pfalz), Stadt",2002,0
07311,"Frankenthal (Pfalz), Stadt",2003,0
07311,"Frankenthal (Pfalz), Stadt",2004,0
07311,"Frankenthal (Pfalz), Stadt",2005,0
07311,"Frankenthal (Pfalz), Stadt",2006,0
07311,"Frankenthal (Pfalz), Stadt",2007,0
07311,"Frankenthal (Pfalz), Stadt",2008,0
07311,"Frankenthal (Pfalz), Stadt",2009,0
07311,"Frankenthal (Pfalz), Stadt",2010,0
07311,"Frankenthal (Pfalz), Stadt",2011,0
07311,"Frankenthal (Pfalz), Stadt",2012,0
07311,"Frankenthal (Pfalz), Stadt",2013,0
07311,"Frankenthal (Pfalz), Stadt",2014,0
07311,"Frankenthal (Pfalz), Stadt",2015,0
07311,"Frankenthal (Pfalz), Stadt",2016,0
07311,"Frankenthal (Pfalz), Stadt",2017,0
07312,"Kaiserslautern, Stadt",1995,109.2
07312,"Kaiserslautern, Stadt",1996,108.2
07312,"Kaiserslautern, Stadt",1997,102.3
07312,"Kaiserslautern, Stadt",1998,98.8
07312,"Kaiserslautern, Stadt",1999,99.4
07312,"Kaiserslautern, Stadt",2000,102.8
07312,"Kaiserslautern, Stadt",2001,103.4
07312,"Kaiserslautern, Stadt",2002,105.2
07312,"Kaiserslautern, Stadt",2003,109
07312,"Kaiserslautern, Stadt",2004,110.4
07312,"Kaiserslautern, Stadt",2005,120
07312,"Kaiserslautern, Stadt",2006,125.2
07312,"Kaiserslautern, Stadt",2007,130.1
07312,"Kaiserslautern, Stadt",2008,140.5
07312,"Kaiserslautern, Stadt",2009,145.4
07312,"Kaiserslautern, Stadt",2010,150.9
07312,"Kaiserslautern, Stadt",2011,164.8
07312,"Kaiserslautern, Stadt",2012,167
07312,"Kaiserslautern, Stadt",2013,171.6
07312,"Kaiserslautern, Stadt",2014,171.6
07312,"Kaiserslautern, Stadt",2015,171.5
07312,"Kaiserslautern, Stadt",2016,171.9
07312,"Kaiserslautern, Stadt",2017,174.2
07313,"Landau in der Pfalz, Stadt",1995,98.1
07313,"Landau in der Pfalz, Stadt",1996,104.7
07313,"Landau in der Pfalz, Stadt",1997,109.8
07313,"Landau in der Pfalz, Stadt",1998,107.1
07313,"Landau in der Pfalz, Stadt",1999,106.2
07313,"Landau in der Pfalz, Stadt",2000,102.7
07313,"Landau in der Pfalz, Stadt",2001,113.4
07313,"Landau in der Pfalz, Stadt",2002,115.1
07313,"Landau in der Pfalz, Stadt",2003,115.9
07313,"Landau in der Pfalz, Stadt",2004,122
07313,"Landau in der Pfalz, Stadt",2005,133.6
07313,"Landau in der Pfalz, Stadt",2006,138.5
07313,"Landau in der Pfalz, Stadt",2007,146.1
07313,"Landau in der Pfalz, Stadt",2008,140.5
07313,"Landau in der Pfalz, Stadt",2009,145.2
07313,"Landau in der Pfalz, Stadt",2010,145.3
07313,"Landau in der Pfalz, Stadt",2011,147.8
07313,"Landau in der Pfalz, Stadt",2012,158.4
07313,"Landau in der Pfalz, Stadt",2013,165.7
07313,"Landau in der Pfalz, Stadt",2014,168.5
07313,"Landau in der Pfalz, Stadt",2015,169.9
07313,"Landau in der Pfalz, Stadt",2016,175.8
07313,"Landau in der Pfalz, Stadt",2017,180.7
07314,"Ludwigshafen am Rhein, Stadt",1995,17.1
07314,"Ludwigshafen am Rhein, Stadt",1996,17.2
07314,"Ludwigshafen am Rhein, Stadt",1997,18
07314,"Ludwigshafen am Rhein, Stadt",1998,18.2
07314,"Ludwigshafen am Rhein, Stadt",1999,18.4
07314,"Ludwigshafen am Rhein, Stadt",2000,18.5
07314,"Ludwigshafen am Rhein, Stadt",2001,18.8
07314,"Ludwigshafen am Rhein, Stadt",2002,19.7
07314,"Ludwigshafen am Rhein, Stadt",2003,20
07314,"Ludwigshafen am Rhein, Stadt",2004,21.1
07314,"Ludwigshafen am Rhein, Stadt",2005,21.6
07314,"Ludwigshafen am Rhein, Stadt",2006,21.9
07314,"Ludwigshafen am Rhein, Stadt",2007,22.8
07314,"Ludwigshafen am Rhein, Stadt",2008,23
07314,"Ludwigshafen am Rhein, Stadt",2009,24.6
07314,"Ludwigshafen am Rhein, Stadt",2010,25.4
07314,"Ludwigshafen am Rhein, Stadt",2011,27
07314,"Ludwigshafen am Rhein, Stadt",2012,26.8
07314,"Ludwigshafen am Rhein, Stadt",2013,26.5
07314,"Ludwigshafen am Rhein, Stadt",2014,26.2
07314,"Ludwigshafen am Rhein, Stadt",2015,26.5
07314,"Ludwigshafen am Rhein, Stadt",2016,25.9
07314,"Ludwigshafen am Rhein, Stadt",2017,26.6
07315,"Mainz, Stadt",1995,168.5
07315,"Mainz, Stadt",1996,167.2
07315,"Mainz, Stadt",1997,167.7
07315,"Mainz, Stadt",1998,167
07315,"Mainz, Stadt",1999,168.9
07315,"Mainz, Stadt",2000,168.5
07315,"Mainz, Stadt",2001,172.9
07315,"Mainz, Stadt",2002,183.2
07315,"Mainz, Stadt",2003,194.2
07315,"Mainz, Stadt",2004,199.9
07315,"Mainz, Stadt",2005,192.9
07315,"Mainz, Stadt",2006,189.1
07315,"Mainz, Stadt",2007,190.7
07315,"Mainz, Stadt",2008,188.4
07315,"Mainz, Stadt",2009,189
07315,"Mainz, Stadt",2010,195.5
07315,"Mainz, Stadt",2011,197.9
07315,"Mainz, Stadt",2012,202.2
07315,"Mainz, Stadt",2013,196.8
07315,"Mainz, Stadt",2014,190.3
07315,"Mainz, Stadt",2015,180.3
07315,"Mainz, Stadt",2016,176.2
07315,"Mainz, Stadt",2017,174.1
07316,"Neustadt an der Weinstraße, Stadt",1995,0
07316,"Neustadt an der Weinstraße, Stadt",1996,0
07316,"Neustadt an der Weinstraße, Stadt",1997,0
07316,"Neustadt an der Weinstraße, Stadt",1998,0
07316,"Neustadt an der Weinstraße, Stadt",1999,0
07316,"Neustadt an der Weinstraße, Stadt",2000,0
07316,"Neustadt an der Weinstraße, Stadt",2001,0
07316,"Neustadt an der Weinstraße, Stadt",2002,0
07316,"Neustadt an der Weinstraße, Stadt",2003,0
07316,"Neustadt an der Weinstraße, Stadt",2004,0
07316,"Neustadt an der Weinstraße, Stadt",2005,0
07316,"Neustadt an der Weinstraße, Stadt",2006,0
07316,"Neustadt an der Weinstraße, Stadt",2007,0
07316,"Neustadt an der Weinstraße, Stadt",2008,0
07316,"Neustadt an der Weinstraße, Stadt",2009,0
07316,"Neustadt an der Weinstraße, Stadt",2010,0
07316,"Neustadt an der Weinstraße, Stadt",2011,0
07316,"Neustadt an der Weinstraße, Stadt",2012,0
